"STATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00094017","2017-05-26","6.2","0.0",,"0.0",,"22.2","7.2"
"USW00094017","2017-05-27","5.8","0.0",,"0.0",,"26.7","5.6"
"USW00094017","2017-05-28","6.8","0.0","0.0","0.0",,"24.4","6.1"
"USW00094017","2017-05-29","4.8","0.0","0.0","0.0",,"23.3","4.4"
"USW00094017","2017-05-30","2.2","0.0","0.0","0.0",,"23.9","1.1"
"USW00094017","2017-05-31","2.9","0.0",,"0.0",,"30.0","3.9"
"USW00094017","2017-06-01","3.5","0.0","0.0","0.0",,"36.1","12.8"
"USW00094017","2017-06-02","5.4","0.0","0.0","0.0",,"29.4","12.2"
"USW00094017","2017-06-03","2.6","0.0",,"0.0",,"30.0","8.9"
"USW00094017","2017-06-04","5.0","0.0","0.0","0.0",,"36.1","10.6"
"USW00094017","2017-06-05","7.2","0.0","0.0","0.0",,"31.1","11.7"
"USW00094017","2017-06-06","4.5","0.0","0.0","0.0",,"27.2","8.9"
"USW00094017","2017-06-07","2.7","0.0",,"0.0",,"28.9","3.9"
"USW00094017","2017-06-08","5.7","0.0","0.0","0.0",,"32.8","11.7"
"USW00094017","2017-06-09","6.3","0.0","0.0","0.0",,"32.2","17.8"
"USW00094017","2017-06-10","5.0","0.0","0.0","0.0",,"26.7","10.0"
"USW00094017","2017-06-11","5.0","0.0","0.0","0.0",,"25.6","7.8"
"USW00094017","2017-06-12","4.7","2.3",,"0.0",,"30.0","7.8"
"USW00094017","2017-06-13","6.3","0.3","0.0","0.0",,"23.3","13.9"
"USW00094017","2017-06-14","6.4","0.3","0.0","0.0",,"21.1","10.0"
"USW00094017","2017-06-15","5.8","0.0","0.0","0.0",,"27.2","8.9"
"USW00094017","2017-06-16","4.6","0.0",,"0.0",,"27.2","9.4"
"USW00094017","2017-06-17","7.0","0.0",,"0.0",,"25.6","7.2"
"USW00094017","2017-06-18","2.9","0.3",,"0.0",,"26.1","5.6"
"USW00094017","2017-06-19","4.3","0.0","0.0","0.0",,"29.4","5.6"
"USW00094017","2017-06-20","2.5","0.0","0.0","0.0",,"30.0","10.0"
"USW00094017","2017-06-21","5.5","2.5","0.0","0.0",,"28.3","12.8"
"USW00094017","2017-06-22","8.3","0.0","0.0","0.0",,"23.3","10.0"
"USW00094017","2017-06-23","6.3","0.0","0.0","0.0",,"22.8","6.7"
"USW00094017","2017-06-24","2.2","0.0","0.0","0.0",,"25.0","2.8"
"USW00094017","2017-06-25","2.8","0.0","0.0","0.0",,"27.8","4.4"
"USW00094017","2017-06-26","3.4","0.0",,"0.0",,"32.2","7.8"
"USW00094017","2017-06-27","4.6","0.0","0.0","0.0",,"31.7","12.8"
"USW00094017","2017-06-28","3.5","0.3",,"0.0",,"26.1","6.7"
"USW00094017","2017-06-29","4.9","0.0",,"0.0",,"27.8","7.2"
"USW00094017","2017-06-30","2.7","0.0","0.0","0.0",,"28.3","3.3"
"USW00094017","2017-07-01","3.9","0.0","0.0","0.0",,"32.2","10.0"
"USW00094017","2017-07-02","4.0","0.5","0.0","0.0",,"34.4","15.0"
"USW00094017","2017-07-03","1.8","0.0","0.0","0.0",,"38.9","15.6"
"USW00094017","2017-07-04","2.9","0.0","0.0","0.0",,"35.6","15.0"
"USW00094017","2017-07-05","4.4","0.0","0.0","0.0",,"40.0","17.2"
"USW00094017","2017-07-06","3.3","0.0","0.0","0.0",,"34.4","16.7"
"USW00094017","2017-07-07","3.4","0.0","0.0","0.0",,"35.0","16.7"
"USW00094017","2017-07-08","3.0","0.0","0.0","0.0",,"40.0","13.9"
