Start Date,Start Time,End Date,End Time,County,State,Number of Customers Affected
2020-11-15,12:30:00,2020-11-18,09:44:00,Livingston,Michigan,150000
2020-11-15,12:30:00,2020-11-18,09:44:00,Macomb,Michigan,150000
2020-11-15,12:30:00,2020-11-18,09:44:00,Monroe,Michigan,150000
2020-11-15,12:30:00,2020-11-18,09:44:00,Wayne,Michigan,150000
2020-11-15,12:30:00,2020-11-18,09:44:00,Washtenaw,Michigan,150000
2020-11-15,12:30:00,2020-11-18,09:44:00,Tuscola,Michigan,150000
2020-11-15,12:30:00,2020-11-18,09:44:00,St. Clair,Michigan,150000
2020-11-15,12:30:00,2020-11-18,09:44:00,Lapeer,Michigan,150000
2020-11-15,12:30:00,2020-11-18,09:44:00,Oakland,Michigan,150000
2020-11-15,15:37:00,2020-11-17,12:15:00,Iosco,Michigan,57327
2020-11-15,15:37:00,2020-11-17,12:15:00,Oscoda,Michigan,57327
2020-11-15,15:37:00,2020-11-17,12:15:00,Ogemaw,Michigan,57327
2020-11-15,15:37:00,2020-11-17,12:15:00,Livingston,Michigan,57327
2020-11-15,15:37:00,2020-11-17,12:15:00,Ionia,Michigan,57327
2020-11-15,15:37:00,2020-11-17,12:15:00,Barry,Michigan,57327
2020-11-15,23:05:00,2020-11-16,05:00:00,None,Connecticut,62408
2020-11-15,23:05:00,2020-11-16,05:00:00,None,Massachusetts,62408
2020-11-15,23:05:00,2020-11-16,05:00:00,None,Maine,62408
2020-11-15,23:05:00,2020-11-16,05:00:00,None,New Hampshire,62408
2020-11-15,23:05:00,2020-11-16,05:00:00,None,Rhode Island,62408
2020-11-15,23:05:00,2020-11-16,05:00:00,None,Vermont,62408
2020-11-15,11:30:00,2020-11-16,03:25:00,None,Ohio,75000
2020-11-15,11:30:00,2020-11-16,03:25:00,None,West Virginia,75000
2020-11-15,11:30:00,2020-11-16,03:25:00,None,Virginia,75000
2020-11-15,11:30:00,2020-11-16,03:25:00,None,Indiana,75000
2020-11-30,16:24:00,2020-12-01,14:25:00,None,Massachusetts,116000
2020-11-30,16:24:00,2020-12-01,14:25:00,None,Maine,116000
2020-11-30,16:24:00,2020-12-01,14:25:00,None,Connecticut,116000
2020-11-30,16:24:00,2020-12-01,14:25:00,None,Rhode Island,116000
2020-11-30,16:24:00,2020-12-01,14:25:00,None,Vermont,116000
2020-11-30,16:24:00,2020-12-01,14:25:00,None,New Hampshire,116000
2020-12-01,12:32:00,2020-12-01,22:50:00,None,Ohio,170190
2020-12-03,00:44:00,2020-12-05,11:03:00,San Diego,California,73000
2020-12-03,10:57:00,2020-12-04,15:02:00,Kern,California,51686
2020-12-03,10:57:00,2020-12-04,15:02:00,Los Angeles,California,51686
2020-12-03,10:57:00,2020-12-04,15:02:00,Orange,California,51686
2020-12-03,10:57:00,2020-12-04,15:02:00,Riverside,California,51686
2020-12-03,10:57:00,2020-12-04,15:02:00,San Bernardino,California,51686
2020-12-03,10:57:00,2020-12-04,15:02:00,San Diego,California,51686
2020-12-03,10:57:00,2020-12-04,15:02:00,Tulare,California,51686
2020-12-03,10:57:00,2020-12-04,15:02:00,Ventura,California,51686
2020-12-07,18:10:00,2020-12-08,21:09:00,Kern,California,76234
2020-12-07,18:10:00,2020-12-08,21:09:00,Los Angeles,California,76234
2020-12-07,18:10:00,2020-12-08,21:09:00,Orange,California,76234
2020-12-07,18:10:00,2020-12-08,21:09:00,Riverside,California,76234
2020-12-07,18:10:00,2020-12-08,21:09:00,San Bernardino,California,76234
2020-12-07,18:10:00,2020-12-08,21:09:00,Ventura,California,76234
2020-12-07,18:10:00,2020-12-08,21:09:00,Tulare,California,76234
2020-12-17,08:07:00,2020-12-17,08:32:00,None,California,17000
2020-12-25,07:55:00,2020-12-25,16:45:00,None,Connecticut,19000
2020-12-25,07:55:00,2020-12-25,16:45:00,None,Maine,19000
2020-12-25,07:55:00,2020-12-25,16:45:00,None,New Hampshire,19000
2020-12-25,07:55:00,2020-12-25,16:45:00,None,Massachusetts,19000
2020-12-25,07:55:00,2020-12-25,16:45:00,None,Rhode Island,19000
2020-12-25,07:55:00,2020-12-25,16:45:00,None,Vermont,19000
